Index,FFT_Real,FFT_Imag,DFT_Real,DFT_Imag
25208,11.945324,13.247764,12.032413,13.100687
25209,11.943339,13.248338,12.132874,13.576309
25210,11.933244,13.247650,12.144608,13.499822
25211,11.939950,13.248774,17.064270,23.909878
25212,11.941364,13.246065,12.145728,13.517014
25213,11.945474,13.252421,22.779577,31.545467
25214,11.946318,13.257915,11.646285,13.381554
25215,11.939155,13.261302,11.809875,13.581690
25216,11.940639,13.260499,10.460793,12.043741
25217,11.942591,13.260654,11.977720,12.964243
25218,11.945993,13.267307,11.453393,13.959434
25219,11.946008,13.269910,11.772495,13.748476
25220,11.940248,13.275507,11.372369,12.851456
25221,11.940200,13.274790,8.895488,12.457095
25222,11.942116,13.272925,12.996358,12.939013
25223,11.947066,13.279198,13.041641,12.967347
25224,11.947587,13.281920,12.494989,12.066773
25225,11.941710,13.287951,10.451197,15.221760
25226,11.939914,13.291741,12.493896,12.479918
25227,11.937954,13.288989,11.353043,13.105404
25228,11.944807,13.290030,12.026031,13.930650
25229,11.940691,13.296239,10.878211,12.688179
25230,11.939516,13.300611,12.884702,16.466257
25231,11.934407,13.297166,12.023417,13.277120
25232,11.939234,13.295574,11.833797,14.269766
25233,11.948707,13.296753,12.197321,13.302111
25234,11.947081,13.308678,12.129006,13.123389
25235,11.942557,13.317789,11.118759,13.256071
25236,11.925268,13.310657,15.415874,14.259789
25237,11.928520,13.305473,15.608375,11.452750
25238,11.952306,13.275648,11.884650,13.532796
25239,11.967072,13.340787,10.802262,16.594418
25240,11.929161,13.289431,11.017151,13.941485
25241,11.982202,13.327670,12.379556,15.204818
25242,11.955063,13.335443,12.367133,14.091491
25243,11.945425,13.348457,8.625167,13.432148
25244,11.945339,13.328577,12.195609,12.817945
25245,11.940855,13.333470,11.931684,13.430842
25246,11.955770,13.338495,12.212589,13.361127
25247,11.949271,13.343238,12.036404,13.931771
25248,11.947485,13.353901,11.333786,13.206882
25249,11.944763,13.343291,11.872778,13.453519
25250,11.941380,13.347807,11.234732,13.240399
25251,11.952020,13.351192,12.016830,13.738438
25252,11.948586,13.355156,13.513653,12.029796
25253,11.950742,13.363939,11.738282,13.059969
25254,11.945200,13.358863,11.816654,13.899422
25255,11.940644,13.363070,10.856335,11.619682
25256,11.951200,13.366413,10.694032,12.477423
25257,11.947561,13.367692,11.767167,13.048118
25258,11.948452,13.378772,12.406032,13.828412
25259,11.939920,13.370325,8.041016,7.166464
25260,11.942930,13.376074,12.151752,13.469530
25261,11.948884,13.373705,11.987325,13.357142
25262,11.946618,13.381352,12.039694,14.206107
25263,11.952637,13.387159,12.167371,13.023940
25264,11.944497,13.383951,12.219309,12.993870
25265,11.940962,13.390447,10.856722,14.900642
25266,11.944870,13.386557,11.865261,13.169664
25267,11.946779,13.391004,11.666588,13.726490
25268,11.951760,13.397031,11.906381,13.082057
25269,11.946253,13.395463,12.552917,13.062147
25270,11.944906,13.404566,12.295103,14.300993
25271,11.950193,13.398619,12.054132,13.448790
25272,11.948049,13.407731,11.986415,12.441745
25273,11.952944,13.410971,12.642565,14.449563
25274,11.944304,13.409976,11.687805,13.583258
25275,11.944619,13.418936,10.741947,12.238483
25276,11.946875,13.413116,12.857757,13.573220
25277,11.946714,13.420739,11.759411,13.734715
25278,11.955175,13.422188,12.416658,13.545872
25279,11.943967,13.422946,11.724016,13.888321
25280,11.946556,13.432001,12.321596,10.852765
25281,11.948348,13.426148,12.125506,14.394131
25282,11.946527,13.433582,11.351418,15.517605
25283,11.957632,13.434094,11.477604,12.694321
25284,11.945540,13.437494,11.717423,13.400275
25285,11.944460,13.446144,11.287032,11.109061
25286,11.949903,13.438736,11.235169,12.703966
25287,11.944877,13.452911,12.471395,13.945189
25288,11.954296,13.443815,11.540806,13.221653
25289,11.939680,13.448147,15.509138,11.628139
25290,11.947797,13.457153,12.066406,13.654420
25291,11.946276,13.451205,11.617464,16.410975
25292,11.948802,13.462568,12.259381,13.832048
25293,11.955289,13.454307,11.199315,14.201040
25294,11.938015,13.460598,11.805708,14.403171
25295,11.947638,13.471828,11.776238,13.170657
25296,11.942348,13.458407,11.817575,13.678290
25297,11.955156,13.478905,11.657835,13.447265
25298,11.949058,13.455450,12.502903,13.681778
25299,11.948862,13.469540,12.487994,13.728691
25300,11.959041,13.481618,10.914916,13.271732
25301,11.947477,13.478187,11.901489,13.272188
25302,11.954597,13.492022,12.093657,13.366979
25303,11.957516,13.471180,10.698649,11.462624
25304,11.938522,13.484821,12.102795,13.711807
25305,11.960523,13.494017,10.908557,12.432755
25306,11.947207,13.487732,11.417850,13.733491
25307,11.961822,13.506255,12.018792,13.479671
25308,11.962644,13.472825,11.594031,13.489780
25309,11.929116,13.500511,11.140656,13.251383
25310,11.965818,13.503752,11.194678,13.672532
25311,11.941607,13.488201,15.977907,12.147833
25312,11.991650,13.520061,12.230092,14.102181
25313,11.985934,13.429055,11.780283,13.682932
25314,11.873674,13.510832,11.495889,13.146319
25315,12.163948,13.501146,11.988743,13.746839
25316,12.058091,13.686336,11.652051,13.392405
25317,11.833433,13.508677,11.874762,14.014127
25318,11.918018,13.628067,11.658005,13.442527
25319,11.975938,13.520695,10.959520,13.137482
25320,11.927073,13.538085,12.954925,14.162404
25321,11.960973,13.545729,12.604257,13.713422
25322,11.922315,13.541932,13.993692,13.645445
25323,11.941054,13.576943,12.212878,13.537752
25324,11.952044,13.537540,-3.242910,17.543249
25325,11.940480,13.544297,12.015636,13.754728
25326,11.952707,13.555573,11.967274,13.960905
25327,11.932882,13.548798,11.944855,13.243733
25328,11.949413,13.574473,11.688634,13.511673
25329,11.955233,13.549863,12.053234,13.626396
25330,11.942245,13.563383,13.565418,12.639691
25331,11.955051,13.561963,11.290325,13.903793
25332,11.938437,13.566568,13.272429,12.071525
25333,11.950860,13.583836,12.383080,13.707589
25334,11.950131,13.566828,11.999870,13.643351
25335,11.943307,13.576128,12.477598,10.766630
25336,11.953537,13.574986,11.852474,14.042979
25337,11.943072,13.581181,12.546413,14.242311
25338,11.954020,13.592134,12.678509,14.880841
25339,11.950862,13.581318,12.269244,13.841743
25340,11.944031,13.588079,9.153305,13.839665
25341,11.951145,13.584068,12.531651,13.557845
25342,11.941892,13.593143,12.429430,14.088608
25343,11.951708,13.602446,13.738567,17.018286
25344,11.944150,13.600176,11.669296,13.624220
25345,11.952478,13.589951,11.850841,14.051172
25346,11.950951,13.596483,12.593864,13.529694
25347,11.946131,13.606415,11.334057,14.337325
25348,11.956368,13.614578,12.988353,14.150517
25349,11.951564,13.610582,12.322230,13.751114
25350,11.948077,13.616629,11.940336,13.455046
25351,11.950817,13.610195,11.333267,13.692217
25352,11.950171,13.613433,11.675579,14.195831
25353,11.963623,13.620240,13.250549,13.102230
25354,11.959346,13.621859,10.190422,12.925005
25355,11.958896,13.634899,11.643212,12.834492
25356,11.951944,13.635056,11.330868,13.571248
25357,11.946551,13.642897,13.162493,11.197352
25358,11.949654,13.643390,11.713181,13.509052
25359,11.947626,13.638208,24.532946,20.666641
25360,11.950365,13.642439,11.929827,13.509686
25361,11.950395,13.643084,-44.439686,22.342667
25362,11.948436,13.650429,12.023890,13.224335
25363,11.955163,13.651061,9.019979,14.512980
25364,11.949478,13.650687,12.083699,13.576960
25365,11.950385,13.655918,11.750850,12.817852
25366,11.949787,13.655627,11.974979,13.672233
25367,11.947805,13.663181,11.221904,13.934126
25368,11.954665,13.662815,11.043721,13.651686
25369,11.951082,13.664141,11.883842,13.655534
25370,11.950529,13.668925,12.413866,13.529878
25371,11.951192,13.668501,12.056581,14.377340
25372,11.952111,13.676889,15.508691,16.521835
25373,11.949834,13.678855,12.410235,13.683820
25374,11.948304,13.671051,9.906817,12.690817
25375,11.954268,13.684216,12.205297,13.804169
25376,11.947524,13.683071,12.452965,12.127404
25377,11.949525,13.686316,12.305386,13.606943
25378,11.952999,13.686291,11.485219,13.535251
25379,11.951814,13.690117,11.965659,13.417379
25380,11.953271,13.694515,11.991863,13.400576
25381,11.951330,13.697706,13.855442,12.250749
25382,11.951855,13.698974,4.800264,10.540571
25383,11.952024,13.700972,11.905057,13.871119
25384,11.957033,13.701306,11.487146,13.912506
25385,11.958319,13.711927,10.575682,9.830087
25386,11.947293,13.712097,11.847302,12.578989
25387,11.951085,13.717942,12.040875,13.637290
25388,11.953487,13.714872,12.067279,14.939116
25389,11.950217,13.715984,11.847006,14.573259
25390,11.954279,13.719919,11.998134,13.302435
25391,11.950580,13.724021,12.070306,13.445507
25392,11.950885,13.729710,12.391614,14.555985
25393,11.952870,13.726666,11.381229,13.522495
25394,11.951210,13.729384,12.647638,13.559689
25395,11.952125,13.732808,13.008324,12.337969
25396,11.952201,13.737842,11.968786,14.427935
25397,11.952547,13.744523,12.325037,13.969757
25398,11.952267,13.742204,11.419585,13.106100
25399,11.951799,13.745049,11.810739,13.859781
25400,11.952066,13.748050,11.398091,13.305441
25401,11.949880,13.750153,12.701636,14.151751
25402,11.951958,13.757230,11.991584,13.448319
25403,11.953548,13.751840,21.517054,15.013139
25404,11.951317,13.756682,12.437913,13.777201
25405,11.953259,13.757491,11.718287,14.200722
25406,11.953719,13.763482,12.626714,12.668834
25407,11.956649,13.769653,11.910152,14.067944
25408,11.954614,13.769365,11.058988,14.240982
25409,11.950931,13.769640,11.365392,13.210333
25410,11.952132,13.770953,12.286191,13.624135
25411,11.955235,13.776276,12.044245,13.319889
25412,11.954478,13.780418,17.186275,22.716053
25413,11.959476,13.780128,12.693735,14.267597
25414,11.952438,13.785952,12.212890,13.729525
25415,11.953857,13.789931,6.722166,9.705587
25416,11.951346,13.791891,12.934087,13.275276
25417,11.955495,13.795205,11.990831,12.976516
25418,11.957586,13.796436,12.280509,14.709471
25419,11.952824,13.800291,12.099801,14.019499
25420,11.952860,13.803252,11.182652,13.963336
25421,11.953813,13.805645,7.351096,14.962473
25422,11.956154,13.809731,11.859883,14.669753
25423,11.959411,13.807694,11.431786,13.728396
25424,11.953432,13.812153,12.394531,14.141802
25425,11.953793,13.819604,11.690130,14.089481
25426,11.953598,13.817602,12.627947,14.013414
25427,11.955705,13.827045,11.154500,13.582705
25428,11.964293,13.819655,16.661224,15.275090
25429,11.943671,13.821591,11.905869,13.710794
25430,11.956171,13.861923,13.000607,13.033539
25431,11.924260,13.832785,11.849931,13.696870
25432,11.956450,13.797441,12.282677,12.841496
25433,11.937799,13.838402,12.018567,13.796511
25434,11.965948,13.838687,11.800151,12.989418
25435,11.951959,13.832902,11.888942,14.051352
25436,11.954705,13.848293,11.656616,13.899714
25437,11.953932,13.842504,13.264873,14.037347
25438,11.948034,13.853833,11.702658,13.342634
25439,11.959973,13.852649,11.838535,14.017153
25440,11.955031,13.849064,12.064391,12.666823
25441,11.961845,13.860428,10.441996,12.579410
25442,11.961082,13.858065,12.552668,15.845472
25443,11.958501,13.871416,11.818820,14.608423
25444,11.963322,13.865224,10.606600,10.870194
25445,11.962425,13.867155,11.263917,14.160019
25446,11.974062,13.874879,11.120122,12.876860
25447,11.969821,13.875193,11.623351,13.865895
25448,11.919558,13.917990,11.853130,14.350723
25449,11.927721,13.875521,23.271746,15.457846
25450,11.971653,13.881371,10.926892,14.625792
25451,11.930784,13.894157,10.676910,13.953742
25452,11.949818,13.869495,11.900021,14.393136
25453,11.952797,13.873430,13.262390,10.293948
25454,11.966890,13.885181,13.459642,13.882576
25455,11.955839,13.892920,11.641270,14.815006
25456,11.951388,13.900928,11.323794,13.346446
25457,11.949892,13.892706,12.135587,14.643055
25458,11.948533,13.896809,12.076939,14.115923
25459,11.959736,13.896516,11.439523,13.649341
25460,11.959867,13.906157,12.204951,13.835716
25461,11.958957,13.916689,11.978117,13.630291
25462,11.954421,13.916317,12.021712,13.757408
25463,11.950832,13.919962,12.168919,14.589972
25464,11.958760,13.918203,11.618851,14.036502
25465,11.958038,13.922947,11.839177,14.056812
25466,11.962268,13.931141,11.923462,13.842769
25467,11.959087,13.930726,11.731662,14.102854
25468,11.958065,13.934454,8.998988,13.872565
25469,11.963051,13.931081,12.012527,13.934784
25470,11.965481,13.930882,11.102364,14.188816
25471,11.930643,13.960603,11.599340,13.426509
25472,11.955346,13.943114,11.455070,13.674452
25473,11.955511,13.947366,12.083115,15.495921
25474,11.957490,13.945964,11.735608,13.368703
25475,11.952621,13.944530,13.590027,13.198891
25476,11.965218,13.951243,12.131495,14.249271
25477,11.950849,13.954958,11.256512,13.105688
25478,11.954216,13.954235,12.104781,13.107583
25479,11.956072,13.952578,12.124438,13.979959
25480,11.955488,13.958856,13.207401,14.236605
25481,11.959387,13.963011,12.329587,14.017032
25482,11.954659,13.967788,11.470991,13.008819
25483,11.953243,13.972118,11.929108,13.545332
25484,11.954013,13.970914,13.330907,13.089957
25485,11.954783,13.975466,12.563508,14.220714
25486,11.957305,13.978663,11.350666,13.461522
25487,11.957535,13.981121,10.404099,14.619917
25488,11.957159,13.985814,10.378668,15.223570
25489,11.958908,13.986469,9.749164,19.867315
25490,11.954335,13.991593,11.596055,14.351323
25491,11.962336,13.990578,11.965496,14.041845
25492,11.960443,13.996606,11.375010,13.947909
25493,11.960632,14.001921,11.301997,14.428030
25494,11.955833,14.000560,12.115933,14.102219
25495,11.956470,14.004676,11.685677,12.862092
25496,11.961324,14.003627,11.672320,13.755039
25497,11.959575,14.008975,12.825317,14.873596
25498,11.962018,14.013297,11.932300,13.807152
25499,11.959161,14.017804,11.458564,13.947663
25500,11.954478,14.021246,13.706840,15.133446
25501,11.956905,14.018594,13.714739,14.764562
25502,11.953870,14.018835,10.452318,13.197873
25503,11.960735,14.026278,11.952106,13.629029
25504,11.957578,14.028535,12.431172,14.377643
25505,11.955206,14.035024,12.767393,13.313337
25506,11.957705,14.033238,11.748879,13.749924
25507,11.955600,14.035661,12.126038,13.792989
25508,11.960621,14.039294,12.094313,13.904998
25509,11.959768,14.043190,12.201080,14.320764
25510,11.958315,14.050269,11.398370,12.314824
25511,11.957473,14.046951,12.489376,13.886746
25512,11.955351,14.048438,13.375858,15.787484
25513,11.960199,14.051011,11.949844,13.999977
25514,11.957699,14.053773,11.549759,14.561609
25515,11.959723,14.063898,11.628722,13.965553
25516,11.958377,14.062531,11.255236,14.400936
25517,11.952270,14.056002,13.305739,13.456370
25518,11.965265,14.065954,11.542026,14.112917
25519,11.961065,14.063735,11.454069,14.158937
25520,11.961196,14.072702,11.712010,13.824110
25521,11.958062,14.075106,11.536618,13.996611
25522,11.955473,14.080267,14.003831,17.755232
25523,11.960202,14.079895,10.551435,12.738890
25524,11.959933,14.080615,14.169488,10.486067
25525,11.962269,14.087239,12.438211,14.456775
25526,11.960333,14.089378,11.548351,14.531310
25527,11.957671,14.096948,10.036184,22.172934
25528,11.960896,14.094320,12.009018,14.014696
25529,11.956165,14.097092,11.953052,13.178130
25530,11.962923,14.099576,11.039350,14.084037
25531,11.959956,14.106236,11.985103,14.215319
25532,11.955685,14.110637,9.852837,16.956680
25533,11.956310,14.106238,11.850676,13.923973
25534,11.956808,14.108063,11.025940,14.505093
25535,11.962988,14.112879,11.780196,13.395079
25536,11.962049,14.116711,12.807827,14.770494
25537,11.957693,14.126295,11.620646,16.099394
25538,11.954797,14.122616,19.743902,5.162295
25539,11.951373,14.120267,11.939182,13.667357
25540,11.959964,14.122833,12.675773,15.080060
25541,11.961741,14.128484,11.828512,14.536730
25542,11.958797,14.141019,12.659397,14.474216
25543,11.949979,14.144119,12.599441,14.209764
25544,11.936764,14.139504,12.024861,14.230385
25545,11.941166,14.126953,11.973699,14.491580
25546,11.946744,14.115774,12.366466,14.533622
25547,11.963887,14.118335,12.327405,14.572010
25548,11.977519,14.126288,12.322322,14.802407
25549,11.981791,14.140333,12.637197,14.393891
25550,11.981886,14.156203,11.658563,14.228476
25551,11.971906,14.162007,12.527325,14.281203
25552,11.967453,14.169341,12.737002,14.491342
25553,11.961100,14.158871,11.857378,13.958700
25554,11.967096,14.162224,13.661223,11.308571
25555,11.972920,14.171321,21.031389,-0.655033
25556,11.971095,14.166605,12.827132,13.374087
25557,11.970788,14.185614,11.839907,14.154721
25558,11.955898,14.187508,13.586605,14.977138
25559,11.966262,14.177738,11.509232,14.259349
25560,11.961164,14.177700,11.778201,14.018503
25561,11.966083,14.188412,12.602703,14.814373
25562,11.964179,14.194099,15.382908,14.070299
25563,11.961312,14.195953,12.748507,14.006248
25564,11.960609,14.192802,11.511435,13.567271
25565,11.961066,14.193544,10.832507,13.873516
25566,11.965383,14.198046,13.534029,14.967774
25567,11.967902,14.208328,11.819458,13.885475
25568,11.964181,14.211617,12.354669,14.199350
25569,11.959430,14.209208,-16.782990,2.484086
25570,11.959240,14.208411,12.974094,12.886595
25571,11.962684,14.210962,6.808867,14.919724
25572,11.966885,14.218849,12.076160,13.700278
25573,11.968513,14.224446,12.015123,14.011919
25574,11.958072,14.225029,12.271999,14.217146
25575,11.959650,14.227528,11.674872,14.095217
25576,11.958239,14.220109,12.521662,13.383626
25577,11.973970,14.236110,11.065543,13.918283
25578,11.969124,14.244058,13.054776,13.063665
25579,11.945015,14.246463,12.779611,15.609002
25580,11.938377,14.237245,11.020798,14.337091
25581,11.935361,14.205313,12.485273,15.969961
25582,11.989280,14.260419,13.427421,13.993864
25583,11.930051,14.229738,12.279339,14.599695
25584,11.988201,14.206048,11.151378,14.512124
25585,11.990593,14.259480,11.969193,14.750132
25586,11.975968,14.261938,12.103016,14.160763
25587,11.957808,14.254387,12.033005,14.624239
25588,11.957599,14.257874,11.661652,14.081671
25589,11.973805,14.261089,12.230761,14.291404
25590,11.971629,14.265978,-2.817293,9.407411
25591,11.974415,14.275160,12.404347,13.515102
25592,11.966896,14.271396,12.539513,13.432672
25593,11.962068,14.275619,13.652047,14.424742
25594,11.970615,14.274479,12.183145,14.548159
25595,11.969122,14.279928,11.147808,15.001389
25596,11.969931,14.286927,59.302643,-8.721827
25597,11.965759,14.286186,12.160276,14.209557
25598,11.963730,14.291464,11.604892,12.247587
25599,11.968403,14.290359,11.888731,14.614218
25600,11.968742,14.294945,12.158186,13.546991
25601,11.970415,14.300444,13.284734,16.153822
25602,11.964157,14.299255,11.354639,14.318420
25603,11.967838,14.304506,12.426037,14.802473
25604,11.970636,14.306512,12.964457,14.303283
25605,11.966768,14.307885,12.829216,13.547680
25606,11.970310,14.318727,12.079735,12.863156
25607,11.966549,14.316344,11.733752,15.074638
25608,11.962976,14.322124,12.794841,13.528704
25609,11.966788,14.318641,11.740726,14.233279
25610,11.965953,14.324795,12.096786,14.306234
25611,11.972324,14.329290,12.421719,14.585975
25612,11.968704,14.331181,12.002617,14.656231
25613,11.963472,14.336293,12.048971,14.162291
25614,11.966084,14.333746,11.821282,14.011952
25615,11.962961,14.335032,12.121728,14.901831
25616,11.974594,14.340768,11.762459,14.214751
25617,11.964493,14.345156,11.669052,14.308862
25618,11.963978,14.347212,11.578279,14.245233
25619,11.965850,14.345737,12.453410,14.055942
25620,11.967725,14.350806,11.662436,14.731957
25621,11.972572,14.353794,12.734571,14.697017
25622,11.968527,14.359947,11.948763,14.667865
25623,11.965955,14.364668,11.576803,15.088720
25624,11.964386,14.360685,12.146873,14.482868
25625,11.967415,14.364615,12.042935,14.252604
25626,11.973077,14.367180,16.099846,11.661578
25627,11.969214,14.373838,12.521214,13.624417
25628,11.968193,14.381184,12.067047,14.080607
25629,11.962939,14.377586,11.436935,12.889533
25630,11.966063,14.377072,17.671526,16.056074
25631,11.974846,14.378839,12.695203,13.872279
25632,11.972496,14.387230,12.089529,14.327143
25633,11.973733,14.394823,12.287898,15.321508
25634,11.965565,14.394001,11.885031,13.409125
25635,11.967535,14.396556,11.866824,14.207052
25636,11.970223,14.396673,12.258321,13.965592
25637,11.971907,14.401932,12.057640,14.594843
25638,11.970444,14.409079,11.982451,14.670692
25639,11.964278,14.411898,11.557925,14.424022
25640,11.964943,14.410328,11.785035,14.278329
25641,11.970358,14.405846,11.498237,13.926491
25642,11.974465,14.414618,8.170924,11.565094
25643,11.972826,14.427993,12.008600,15.903176
25644,11.962441,14.426858,12.483880,14.561476
25645,11.961666,14.427829,11.353711,14.188621
25646,11.965252,14.421342,11.680590,14.113049
25647,11.977760,14.425951,12.257275,12.827625
25648,11.978443,14.433193,12.387280,14.259037
25649,11.970877,14.448919,12.235316,14.490373
25650,11.963455,14.447157,11.952619,15.154624
25651,11.959208,14.438676,11.445279,11.368525
25652,11.976703,14.436175,13.245055,15.346592
25653,11.983116,14.446105,12.790252,14.599510
25654,11.976460,14.473864,12.008952,14.958631
25655,11.967907,14.467710,11.917490,13.781404
25656,11.946171,14.470674,12.366249,14.039541
25657,11.971072,14.444844,12.037584,14.400904
25658,11.980441,14.448536,12.950613,14.615873
25659,12.008110,14.509869,11.025823,18.551945
25660,11.969336,14.517729,12.902487,14.405043
25661,11.873323,14.564485,10.688140,14.185615
25662,11.938729,14.359274,12.099166,14.232817
25663,11.960986,14.590885,9.830466,14.812023
25664,11.855412,14.398039,13.923054,15.237021
25665,11.958251,14.437770,5.916625,16.624401
25666,12.003716,14.425918,8.918840,12.207961
25667,11.977214,14.493933,12.025632,13.423738
25668,11.981478,14.499103,11.659184,14.183022
25669,11.940426,14.480158,12.021233,14.815948
25670,11.965698,14.486337,11.801453,14.506942
25671,11.979352,14.470468,12.502735,14.507333
25672,11.974702,14.505343,12.638295,15.306042
25673,11.977281,14.509611,12.285345,15.250431
25674,11.948987,14.504515,12.098046,14.330162
25675,11.959982,14.506857,12.058103,14.629469
25676,11.970165,14.485463,11.502350,14.424880
25677,11.974381,14.510147,12.132719,15.327851
25678,11.980432,14.514677,12.107541,14.508140
25679,11.956582,14.522703,10.045193,16.182766
25680,11.967455,14.525926,12.618041,15.729977
25681,11.966218,14.507860,11.228341,14.896825
25682,11.972243,14.525617,12.083485,14.918062
25683,11.980697,14.525644,11.484597,14.198908
25684,11.960108,14.539268,12.557858,14.449191
25685,11.971907,14.542141,14.789370,12.849390
25686,11.965441,14.526384,41.643074,4.270288
25687,11.970770,14.541090,11.559283,14.505014
25688,11.979393,14.536962,11.521117,16.886847
25689,11.964297,14.555216,12.761331,15.591721
25690,11.970921,14.559689,11.853791,15.003439
25691,11.963011,14.545247,12.443689,15.029796
25692,11.968059,14.557942,12.353990,14.442911
25693,11.974379,14.548444,11.505062,15.106026
25694,11.961478,14.568191,12.349757,15.483893
25695,11.979108,14.568948,11.561456,13.777681
25696,11.964004,14.559460,11.353449,14.688601
25697,11.971107,14.573868,13.225288,15.098278
25698,11.970592,14.562668,11.436410,15.192664
25699,11.959044,14.585489,11.282449,14.464592
25700,11.981012,14.582446,11.920020,14.587329
25701,11.961723,14.566868,12.457541,17.491463
25702,11.976915,14.594839,11.685733,14.788131
25703,11.962377,14.567752,12.197068,15.452013
25704,11.970244,14.604886,13.030953,14.518666
25705,11.992450,14.597758,12.549804,13.634428
25706,11.959839,14.597288,12.022590,13.822750
25707,11.974558,14.609416,11.007847,14.491395
25708,11.957975,14.586499,12.025697,17.384373
25709,11.959821,14.631350,9.882231,14.136897
25710,11.999995,14.608827,11.608544,14.601563
25711,11.952498,14.612854,10.814119,14.618652
25712,11.981528,14.633489,12.358422,14.219092
25713,11.933511,14.594641,12.334436,14.306955
25714,11.941362,14.707890,12.193006,15.153892
25715,12.059326,14.615217,11.221790,14.392175
25716,11.777917,14.656817,11.978249,14.152308
25717,11.873710,14.486168,10.657705,16.628271
25718,12.066469,14.663059,-6.367672,28.051256
25719,11.999399,14.528472,13.237700,13.457463
25720,11.940287,14.648580,15.081440,13.983856
25721,11.996239,14.637371,12.650352,14.772780
25722,11.956382,14.631346,12.990585,13.678378
25723,11.995024,14.643315,9.636197,13.478106
25724,11.976088,14.611174,13.059843,13.838320
25725,11.964787,14.653385,11.543078,16.522047
25726,11.985788,14.649758,11.832660,14.670040
25727,11.967815,14.656888,11.719775,14.694460
25728,11.985423,14.658421,7.912761,9.837581
25729,11.968814,14.637746,16.468489,20.136145
25730,11.968492,14.660260,12.714093,14.789274
25731,11.986547,14.662870,9.526278,15.422084
25732,11.971378,14.669601,-17.211571,-0.320258
25733,11.984985,14.667688,-24.647318,25.741034
25734,11.974319,14.661999,20.992842,9.119258
25735,11.974687,14.681259,12.249599,14.997007
25736,11.980011,14.680025,12.385365,13.837966
25737,11.974188,14.686317,11.467196,14.721006
25738,11.982082,14.686541,12.236899,14.718699
25739,11.970981,14.679785,11.850950,12.685288
25740,11.973810,14.691679,11.217619,13.010628
25741,11.979867,14.693581,24.445990,18.435965
25742,11.975955,14.701566,12.072270,17.093840
25743,11.979792,14.700314,11.823657,14.295794
25744,11.971163,14.698814,12.830751,12.352577
25745,11.973316,14.705430,12.024699,14.673698
25746,11.981524,14.707035,12.176091,14.925719
25747,11.981241,14.717096,10.996300,17.067179
25748,11.977381,14.718124,11.478343,13.824350
25749,11.975551,14.713779,12.204011,14.618505
25750,11.971373,14.730158,12.019256,14.708093
25751,11.974405,14.721889,11.852270,14.778824
25752,11.973838,14.728657,10.979112,14.077497
25753,11.980587,14.727671,11.916605,14.828752
25754,11.971464,14.729534,11.033756,12.597603
25755,11.973026,14.738523,12.013050,14.576560
25756,11.975363,14.736803,10.914300,14.692296
25757,11.975357,14.742630,11.770203,13.610843
25758,11.980024,14.743654,7.068030,11.113165
25759,11.969827,14.744493,10.555167,12.961705
25760,11.973001,14.753544,11.645738,14.558767
25761,11.974652,14.748260,12.618196,20.200527
25762,11.980487,14.753788,13.233716,14.581343
25763,11.980660,14.758324,12.212700,15.040518
25764,11.973957,14.763347,11.719724,14.710892
25765,11.974237,14.767675,13.338262,16.561350
25766,11.974382,14.766571,12.291455,14.923900
25767,11.978279,14.769350,12.018685,15.128661
25768,11.981751,14.771315,11.862706,16.216024
25769,11.974491,14.779457,12.291553,14.995474
25770,11.973513,14.784318,11.242145,14.081713
25771,11.973263,14.780529,11.887632,15.405104
25772,11.975897,14.783486,10.214544,16.140488
25773,11.980625,14.784323,12.204556,14.681513
25774,11.974895,14.795104,11.387258,14.752651
25775,11.969493,14.803140,12.348687,14.647406
25776,11.962799,14.795311,13.358594,17.118803
25777,11.966383,14.788579,12.274145,15.078691
25778,11.973613,14.782660,11.017102,14.544223
25779,11.983717,14.791430,12.528260,14.658687
25780,11.989469,14.804273,14.400026,12.184343
25781,11.987192,14.813372,11.844607,15.350639
25782,11.979971,14.818524,19.596636,9.375051
25783,11.978817,14.815442,10.413263,15.797246
25784,11.978264,14.818979,11.939064,14.624615
25785,11.984163,14.827497,12.029362,14.962424
25786,11.978634,14.830724,12.528843,15.815666
25787,11.970090,14.834338,12.084810,14.583101
25788,11.980491,14.820723,11.571693,15.460752
25789,11.970811,14.843166,-1.205545,8.493860
25790,11.974913,14.823208,12.761184,14.853426
25791,11.983737,14.836674,11.521620,14.085037
25792,11.987860,14.841213,12.118690,14.947366
25793,11.979628,14.847263,11.377365,14.408916
25794,11.976398,14.850346,11.948956,14.771071
25795,11.978284,14.849689,12.379096,15.078594
25796,11.982511,14.854383,12.153198,14.929229
25797,11.982830,14.857789,11.724432,14.527098
25798,11.979525,14.861987,12.695826,14.591337
25799,11.977998,14.865923,12.555194,14.227526
25800,11.978082,14.866714,11.803770,14.488177
25801,11.982155,14.869240,12.292523,14.492987
25802,11.982412,14.872364,12.150396,12.631296
25803,11.978978,14.877151,12.085412,15.939198
25804,11.977474,14.879199,11.847715,14.952419
25805,11.977560,14.884328,11.760996,14.789514
25806,11.983220,14.883131,11.755567,14.668390
25807,11.978163,14.885985,12.567582,13.108196
25808,11.979481,14.886200,11.696091,15.217706
25809,11.983213,14.896418,12.705720,15.754566
25810,11.981704,14.894238,11.274995,15.648181
25811,11.981555,14.898102,13.727795,14.833163
25812,11.984008,14.900847,12.196326,14.939298
25813,11.980714,14.904870,11.943893,15.396534
